,activity_period,marketplace,transaction_type,asin,product_name,qty,item_weight,total_activity_weight,price_of_items_amt_vat_excl,total_price_of_items_amt_vat_excl,ship_charge_amt_vat_excl,total_ship_charge_amt_vat_excl,total_activity_value_amt_vat_excl,price_of_items_vat_rate_percent,price_of_items_vat_amt,total_price_of_items_vat_amt,ship_charge_vat_rate_percent,ship_charge_vat_amt,total_ship_charge_vat_amt,total_activity_value_vat_amt,price_of_items_amt_vat_incl,total_price_of_items_amt_vat_incl,ship_charge_amt_vat_incl,total_ship_charge_amt_vat_incl,total_activity_value_amt_vat_incl,transaction_currency_code,depature_city,departure_country,departure_post_code,arrival_city,arrival_country,arrival_post_code,sale_depart_country,sale_arrival_country,transportation_mode,delivery_conditions,taxable_jurisdiction,export_outside_eu,tax_reporting_scheme,tax_collection_responsibility
1226,2022-09-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,3.35,0.0,75.62,0.19,14.37,14.37,0.19,0.64,0.0,14.37,89.99,89.99,3.99,0.0,89.99,EUR,Rheinberg,DE,47495,Steinberg OT Rothenkirchen,DE,08237,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1227,2022-09-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Rheinberg,DE,47495,München,DE,80992,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1228,2022-09-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,2,1.63,3.26,151.24,151.24,3.35,0.0,151.24,0.19,28.74,28.74,0.19,0.64,0.0,28.74,179.98,179.98,3.99,0.0,179.98,EUR,Rheinberg,DE,47495,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1229,2022-09-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,,,12.49,0.2,2.5,2.5,,,,2.5,14.99,14.99,,,14.99,GBP,BOWBURN,GB,DH6 5NP,BOWBURN,GB,DH6 5NP,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,REGULAR,SELLER
1230,2022-09-01,amazon.de,SALE,B0838M7V44,Wine Bottle Stand (Rose),1,0.55,0.55,25.2,25.2,0.0,0.0,25.2,0.19,4.79,4.79,0.19,0.0,0.0,4.79,29.99,29.99,0.0,0.0,29.99,EUR,Oelde,DE,59302,Berlin,DE,10625,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1231,2022-09-01,amazon.co.uk,REFUND,B08L3ZJ7QG,Wine Bottle Stand (Red),1,,,-12.49,-12.49,,,-12.49,0.0,0.0,0.0,,,,0.0,-12.49,-12.49,,,-12.49,GBP,Tilbury,,RM18 7AN,Potters Bar,,EN6 4EZ,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1232,2022-09-01,,FC_TRANSFER,B0982CT8BH,Baby Carrier (Lilac Grey),1,0.87,0.87,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Lodz,PL,90-001,Kobern-Gondorf,DE,56330,,,TRANSPORT_BY_ROAD,XXX,,,,
1233,2022-09-01,,FC_TRANSFER,B09TTRRHW8,Immersion Heater 3.000 W,1,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,Châtres,FR,77610,,,TRANSPORT_BY_ROAD,XXX,,,,
1234,2022-09-01,,FC_TRANSFER,B09TTRRHW8,Immersion Heater 3.000 W,1,1.57,1.57,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,Châtres,FR,77610,,,TRANSPORT_BY_ROAD,XXX,,,,
1235,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,0.0,0.0,84.03,0.19,15.96,15.96,0.19,0.0,0.0,15.96,99.99,99.99,0.0,0.0,99.99,EUR,Leipzig,DE,04347,Zirndorf,DE,90513,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1236,2022-09-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,SWINDON,GB,SN3 4DB,chessington,GB,KT9 2GW,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1237,2022-09-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,,,12.49,0.2,2.5,2.5,,,,2.5,14.99,14.99,,,14.99,GBP,Tilbury,GB,RM18 7AN,Tilbury,GB,RM18 7AN,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,REGULAR,SELLER
1238,2022-09-01,amazon.de,RETURN,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,,,,,,,,,,,,,,,,,,,FRANKFURT AM MAIN,DE,65933,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
1239,2022-09-01,,FC_TRANSFER,B09TTRRHW8,Immersion Heater 3.000 W,2,0.0,1.57,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,BOVES,FR,80440,,,TRANSPORT_BY_ROAD,XXX,,,,
1240,2022-09-01,,FC_TRANSFER,B09TTRRHW8,Immersion Heater 3.000 W,1,1.57,1.57,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,Châtres,FR,77610,,,TRANSPORT_BY_ROAD,XXX,,,,
1241,2022-09-01,,FC_TRANSFER,B09TTRRHW8,Immersion Heater 3.000 W,1,1.57,1.57,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,Châtres,FR,77610,,,TRANSPORT_BY_ROAD,XXX,,,,
1242,2022-09-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),2,0.04,0.08,24.98,24.98,,,24.98,0.2,5.0,5.0,,,,5.0,29.98,29.98,,,29.98,GBP,Tilbury,GB,RM18 7AN,Tilbury,GB,RM18 7AN,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,REGULAR,SELLER
1243,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,0.0,0.0,84.03,0.19,15.96,15.96,0.19,0.0,0.0,15.96,99.99,99.99,0.0,0.0,99.99,EUR,Leipzig,DE,04347,Schönebeck (elbe),DE,39218,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1244,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,3.35,0.0,84.03,0.19,15.96,15.96,0.19,0.64,0.0,15.96,99.99,99.99,3.99,0.0,99.99,EUR,Leipzig,DE,04347,mainz,DE,55128,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1245,2022-09-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Tilbury,GB,RM18 7AN,Potters Bar,GB,EN6 4EZ,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1246,2022-09-01,amazon.de,REFUND,B09TTRRHW8,Immersion Heater 3.000 W,1,,,-84.03,-84.03,,,-84.03,0.19,-15.96,-15.96,,,,-15.96,-99.99,-99.99,,,-99.99,EUR,Leipzig,,04347,Neubrandenburg,,17033,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1247,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,0.0,0.0,84.03,0.19,15.96,15.96,0.19,0.0,0.0,15.96,99.99,99.99,0.0,0.0,99.99,EUR,Leipzig,DE,04347,Northeim,DE,37154,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1248,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,0.0,0.0,84.03,0.19,15.96,15.96,0.19,0.0,0.0,15.96,99.99,99.99,0.0,0.0,99.99,EUR,Leipzig,DE,04347,Berlin,DE,13053,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1249,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,1.68,0.0,84.03,0.19,15.96,15.96,0.19,0.32,0.0,15.96,99.99,99.99,2.0,0.0,99.99,EUR,Leipzig,DE,04347,Düsseldorf,DE,40213,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1250,2022-09-01,amazon.de,RETURN,B0982CT8BH,Baby Carrier (Lilac Grey),1,0.96,0.96,,,,,,,,,,,,,,,,,,,ACHERN,DE,77855,Lodzkie Voivodeship,PL,90-001,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
1251,2022-09-01,amazon.de,RETURN,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,,,,,,,,,,,,,,,,,,,ROßHAUPTEN,DE,87672,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
1252,2022-09-01,amazon.de,RETURN,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,,,,,,,,,,,,,,,,,,,NEUBEUERN,DE,83115,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
1253,2022-09-01,amazon.de,REFUND,B09TTRRHW8,Immersion Heater 3.000 W,1,,,-84.03,-84.03,,,-84.03,0.19,-15.96,-15.96,,,,-15.96,-99.99,-99.99,,,-99.99,EUR,Leipzig,,04347,Ravensburg,,88212,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1254,2022-09-01,,FC_TRANSFER,B09TTRRHW8,Immersion Heater 3.000 W,1,1.57,1.57,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,BOVES,FR,80440,,,TRANSPORT_BY_ROAD,XXX,,,,
1255,2022-09-01,,FC_TRANSFER,B09TTRRHW8,Immersion Heater 3.000 W,1,1.57,1.57,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,Satolas-et-Bonce,FR,38290,,,TRANSPORT_BY_ROAD,XXX,,,,
1256,2022-09-01,amazon.nl,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,99.99,99.99,0.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,99.99,0.0,0.0,99.99,EUR,Leipzig,DE,04347,Pijnacker,NL,2641CX,DE,NL,CONSIGNMENT_BY_POST,DAP,NETHERLANDS,NO,REGULAR,SELLER
1257,2022-09-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,3.35,0.0,75.62,0.19,14.37,14.37,0.19,0.64,0.0,14.37,89.99,89.99,3.99,0.0,89.99,EUR,Rheinberg,DE,47495,Quickborn,DE,25451,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1258,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,0.0,0.0,84.03,0.19,15.96,15.96,0.19,0.0,0.0,15.96,99.99,99.99,0.0,0.0,99.99,EUR,Leipzig,DE,04347,Büttelborn,DE,64572,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1259,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,8.39,8.39,92.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.03,84.03,8.39,8.39,92.42,EUR,Leipzig,DE,04347,Eidsvåg,NO,5105,DE,NO,CONSIGNMENT_BY_POST,DAP,GERMANY,YES,NO_VOEC,MARKETPLACE
1260,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,0.0,0.0,84.03,0.19,15.96,15.96,0.19,0.0,0.0,15.96,99.99,99.99,0.0,0.0,99.99,EUR,Leipzig,DE,04347,Neu-ulm,DE,89233,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1261,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,0.0,0.0,84.03,0.19,15.96,15.96,0.19,0.0,0.0,15.96,99.99,99.99,0.0,0.0,99.99,EUR,Leipzig,DE,04347,Fürstenzell,DE,94081,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1262,2022-09-01,amazon.de,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,84.03,84.03,0.0,0.0,84.03,0.19,15.96,15.96,0.19,0.0,0.0,15.96,99.99,99.99,0.0,0.0,99.99,EUR,Leipzig,DE,04347,Waibstadt,DE,74915,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1263,2022-09-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,FELLING,GB,NE10 8YA,NOTTINGHAM,GB,NG2 5HL,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1264,2022-09-01,,FC_TRANSFER,B0982CT8BH,Baby Carrier (Lilac Grey),1,0.87,0.87,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Lodz,PL,90-001,Rheinberg,DE,47495,,,TRANSPORT_BY_ROAD,XXX,,,,
1265,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Tilbury,GB,RM18 7AN,NORTHAMPTON,GB,NN6 0NT,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1266,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,,,12.49,0.2,2.5,2.5,,,,2.5,14.99,14.99,,,14.99,GBP,Tilbury,GB,RM18 7AN,Tilbury,GB,RM18 7AN,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,REGULAR,SELLER
1267,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,FELLING,GB,NE10 8YA,LOCKERBIE,GB,DG11 1DS,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1268,2022-10-01,amazon.de,REFUND,B09TTTPGGM,Immersion Heater 1.500 W,1,,,-75.62,-75.62,,,-75.62,0.19,-14.37,-14.37,,,,-14.37,-89.99,-89.99,,,-89.99,EUR,Rheinberg,,47495,oberursel (taunus),,61440,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1269,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,,,12.49,0.2,2.5,2.5,,,,2.5,14.99,14.99,,,14.99,GBP,Tilbury,GB,RM18 7AN,Tilbury,GB,RM18 7AN,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,REGULAR,SELLER
1270,2022-10-01,amazon.de,REFUND,B09TTTPGGM,Immersion Heater 1.500 W,1,,,-75.62,-75.62,,,-75.62,0.19,-14.37,-14.37,,,,-14.37,-89.99,-89.99,,,-89.99,EUR,Rheinberg,,47495,Homburg,,66424,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1271,2022-10-01,amazon.de,LIQUIDATION_SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1570.0,1570.0,1.05,1.05,,,1.05,0.0,0.0,0.0,,,,0.0,1.05,1.05,,,1.05,EUR,Satolas-et-Bonce,FR,38290,Comuna Borca,RO,617 077,FR,RO,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
1272,2022-10-01,amazon.de,LIQUIDATION_SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1570.0,1570.0,1.05,1.05,,,1.05,0.0,0.0,0.0,,,,0.0,1.05,1.05,,,1.05,EUR,Satolas-et-Bonce,FR,38290,Comuna Borca,RO,617 077,FR,RO,CONSIGNMENT_BY_POST,DAP,FRANCE,NO,REGULAR,SELLER
1273,2022-10-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,0.67,0.0,75.62,0.19,14.37,14.37,0.19,0.13,0.0,14.37,89.99,89.99,0.8,0.0,89.99,EUR,Rheinberg,DE,47495,Lindau (bodensee),DE,88131,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1274,2022-10-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Rheinberg,DE,47495,Offenbach am Main,DE,63073,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1275,2022-10-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,3.35,0.0,75.62,0.19,14.37,14.37,0.19,0.64,0.0,14.37,89.99,89.99,3.99,0.0,89.99,EUR,Rheinberg,DE,47495,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1276,2022-10-01,amazon.de,RETURN,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,,,,,,,,,,,,,,,,,,,BAYREUTH,DE,95444,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
1277,2022-10-01,amazon.co.uk,RETURN,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,,,,,,,,,,,,,,,,,,,HITCHIN,GB,SG5 4LL,Fife,GB,KY11 8ST,GB,GB,CONSIGNMENT_BY_POST,XXX,,,,
1278,2022-10-01,amazon.de,REFUND,B09TTTPGGM,Immersion Heater 1.500 W,1,,,-75.62,-75.62,,,-75.62,0.19,-14.37,-14.37,,,,-14.37,-89.99,-89.99,,,-89.99,EUR,BOVES,,80440,Mühlenbeck,,16567,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1279,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,,,12.49,0.2,2.5,2.5,,,,2.5,14.99,14.99,,,14.99,GBP,DARTFORD,GB,DA1 5XU,DARTFORD,GB,DA1 5XU,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,REGULAR,SELLER
1280,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,DARTFORD,GB,DA1 5XU,Neath,GB,SA10 7NR,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1281,2022-10-01,amazon.com.be,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,91.19,91.19,0.0,0.0,91.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19,91.19,0.0,0.0,91.19,EUR,Rheinberg,DE,47495,Beloeil,BE,7970,DE,BE,CONSIGNMENT_BY_POST,DAP,BELGIUM,NO,REGULAR,SELLER
1282,2022-10-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Rheinberg,DE,47495,Hofheim am Taunus,DE,65719,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1283,2022-10-01,amazon.de,RETURN,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,,,,,,,,,,,,,,,,,,,STOCKELSDORF,DE,23617,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
1284,2022-10-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,2,1.63,3.26,151.24,151.24,4.19,4.19,155.43,0.19,28.74,28.74,0.19,0.8,0.8,29.54,179.98,179.98,4.99,4.99,184.97,EUR,Rheinberg,DE,47495,Erkelenz,DE,41812,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1285,2022-10-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Rheinberg,DE,47495,Münster (hessen),DE,64839,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1286,2022-10-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Rheinberg,DE,47495,Köln,DE,51061,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1287,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,SWINDON,GB,SN3 4DB,Neath,GB,SA10 7NR,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1288,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Darlington,GB,DL1 4BF,Prenton,GB,CH43 0TF,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1289,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,,,12.49,0.2,2.5,2.5,,,,2.5,14.99,14.99,,,14.99,GBP,Tilbury,GB,RM18 7AN,Tilbury,GB,RM18 7AN,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,REGULAR,SELLER
1290,2022-10-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Rheinberg,DE,47495,Merseburg,DE,06217,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1291,2022-10-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,Rheinberg,DE,47495,oberursel (taunus),DE,61440,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1292,2022-10-01,amazon.de,SALE,B09TTTPGGM,Immersion Heater 1.500 W,1,1.63,1.63,75.62,75.62,0.0,0.0,75.62,0.19,14.37,14.37,0.19,0.0,0.0,14.37,89.99,89.99,0.0,0.0,89.99,EUR,BOVES,FR,80440,Mühlenbeck,DE,16567,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
1293,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,DARTFORD,GB,DA1 5XU,KINGS LANGLEY,GB,WD4 8HZ,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1294,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,,,12.49,0.2,2.5,2.5,,,,2.5,14.99,14.99,,,14.99,GBP,DARTFORD,GB,DA1 5XU,DARTFORD,GB,DA1 5XU,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,REGULAR,SELLER
1295,2022-10-01,,FC_TRANSFER,B09TTRRHW8,Immersion Heater 3.000 W,1,1.57,1.57,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Bielany Wroclawskie,PL,55-040,BOVES,FR,80440,,,TRANSPORT_BY_ROAD,XXX,,,,
1296,2022-10-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,FELLING,GB,NE10 8YA,DUNGANNON,GB,BT71 7AQ,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
1297,2022-10-01,amazon.de,RETURN,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,,,,,,,,,,,,,,,,,,,DÜREN,DE,52353,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
